project_id	workflow	experimental_strategy	aliquot	reason
TCGA-KIRC	MuTect2	WXS	TCGA-A3-3382-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-A3-3383-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-AK-3427-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-AK-3440-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-AK-3443-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-AK-3444-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-AK-3447-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-AK-3453-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-AS-3777-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-AS-3778-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-B2-5633-10A-01D-A270-10	Unpaired Aliquots
TCGA-KIRC	MuTect2	WXS	TCGA-B2-5635-10A-01D-1535-10	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3308-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3320-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3322-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3326-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3346-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3365-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3374-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3378-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3380-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3382-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-A3-3383-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-AK-3427-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-AK-3440-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-AK-3443-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-AK-3444-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-AK-3447-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-AK-3453-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-AS-3777-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-AS-3778-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-B2-5633-10A-01D-A270-10	Unpaired Aliquots
TCGA-KIRC	MuTect2 Annotation	WXS	TCGA-B2-5635-10A-01D-1535-10	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3308-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3320-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3322-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3326-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3346-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3365-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3374-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3378-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3380-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3382-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-A3-3383-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-AK-3427-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-AK-3440-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-AK-3443-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-AK-3444-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-AK-3447-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-AK-3453-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-AS-3777-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-AS-3778-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-B2-5633-10A-01D-A270-10	Unpaired Aliquots
TCGA-KIRC	SomaticSniper	WXS	TCGA-B2-5635-10A-01D-1535-10	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3308-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3320-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3322-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3326-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3346-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3365-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3374-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3378-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3380-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3382-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-A3-3383-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-AK-3427-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-AK-3440-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-AK-3443-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-AK-3444-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-AK-3447-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-AK-3453-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-AS-3777-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-AS-3778-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-B2-5633-10A-01D-A270-10	Unpaired Aliquots
TCGA-KIRC	SomaticSniper Annotation	WXS	TCGA-B2-5635-10A-01D-1535-10	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3308-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3320-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3322-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3326-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3346-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3365-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3374-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3378-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3380-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3382-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-A3-3383-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-AK-3427-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-AK-3440-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-AK-3443-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-AK-3444-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-AK-3447-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-AK-3453-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-AS-3777-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-AS-3778-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-B2-5633-10A-01D-A270-10	Unpaired Aliquots
TCGA-KIRC	VarScan2	WXS	TCGA-B2-5635-10A-01D-1535-10	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3308-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3320-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3322-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3326-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3346-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3365-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3374-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3378-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3380-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3382-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-A3-3383-11A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-AK-3427-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-AK-3440-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-AK-3443-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-AK-3444-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-AK-3447-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-AK-3453-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-AS-3777-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-AS-3778-10A-01W-0886-08	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-B2-5633-10A-01D-A270-10	Unpaired Aliquots
TCGA-KIRC	VarScan2 Annotation	WXS	TCGA-B2-5635-10A-01D-1535-10	Unpaired Aliquots
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9J9-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9J9-10A-01D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9JE-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9JE-10A-01D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9JL-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9JL-10A-01D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9JP-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9JP-10A-01D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9JT-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-2Z-A9JT-10A-01D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-5P-A9JV-01A-12D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-5P-A9JV-10A-01D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-5P-A9K4-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-5P-A9K4-10A-01D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-5P-A9K9-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-5P-A9K9-10A-01D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-P4-AAVK-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-P4-AAVK-11A-11D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-P4-AAVO-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-P4-AAVO-11A-11D-A42M-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-UZ-A9PQ-01A-11D-A42J-10	Contamination
TCGA-KIRP	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-UZ-A9PQ-10A-01D-A42M-10	Contamination
TCGA-LAML	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AB-2982-03B-01T-0748-13	Failed Harmonization
TCGA-LAML	STAR 2-Pass Genome	RNA-Seq	TCGA-AB-2982-03B-01T-0748-13	Failed Harmonization
TCGA-LAML	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AB-2982-03B-01T-0748-13	Failed Harmonization
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2808-03B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2808-03D-01W-0755-09	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2808-11B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2823-03B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2823-11B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2825-03B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2825-03D-01W-0755-09	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2825-11B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2825-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2828-03B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2837-03B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2837-11B-01W-0729-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2840-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2850-03B-01W-0728-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2850-11B-01W-0729-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2856-03A-01W-0726-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2856-11A-01W-0727-08	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2863-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2864-11B-01W-0729-08	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2909-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2934-03A-01W-0755-09	Contamination
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2934-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AB-2935-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2825-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2840-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2863-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2864-11B-01W-0729-08	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2909-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2934-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE	WXS	TCGA-AB-2935-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2825-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2840-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2863-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2864-11B-01W-0729-08	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2909-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2934-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuSE Annotation	WXS	TCGA-AB-2935-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2825-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2840-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2863-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2864-11B-01W-0729-08	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2909-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2934-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2	WXS	TCGA-AB-2935-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2825-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2840-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2863-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2864-11B-01W-0729-08	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2909-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2934-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	MuTect2 Annotation	WXS	TCGA-AB-2935-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2840-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2863-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2864-11B-01W-0729-08	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2909-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2934-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper	WXS	TCGA-AB-2935-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2825-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2840-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2863-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2864-11B-01W-0729-08	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2909-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2934-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	SomaticSniper Annotation	WXS	TCGA-AB-2935-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2825-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2840-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2863-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2864-11B-01W-0729-08	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2909-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2934-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2	WXS	TCGA-AB-2935-11A-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2 Annotation	WXS	TCGA-AB-2807-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2 Annotation	WXS	TCGA-AB-2808-11D-01W-0755-09	Unpaired Aliquots
TCGA-LAML	VarScan2 Annotation	WXS	TCGA-AB-2814-11D-01W-0755-09	Unpaired Aliquots
